Start Time, Fri Apr 17 13:53:13 GMT-0400 2026
Energy calibration,  Offset: -15.219706535339355, Slope: 0.7653962969779968, Quadratic: 0
Live Time (s), 120
Real Time (s), 124.329614
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
738, 549.6427606344223, 87
739, 550.4081569314003, 76
740, 551.1735532283783, 89
741, 551.9389495253563, 74
742, 552.7043458223343, 77
743, 553.4697421193123, 62
744, 554.2351384162903, 58
745, 555.0005347132683, 58
746, 555.7659310102463, 55
747, 556.5313273072243, 59
748, 557.2967236042023, 51
749, 558.0621199011803, 56
750, 558.8275161981583, 48
751, 559.5929124951363, 46
752, 560.3583087921143, 45
753, 561.1237050890923, 43
754, 561.8891013860703, 41
755, 562.6544976830482, 47
756, 563.4198939800262, 40
757, 564.1852902770042, 39
758, 564.9506865739822, 35
759, 565.7160828709602, 40
760, 566.4814791679382, 31
761, 567.2468754649162, 46
762, 568.0122717618942, 31
763, 568.7776680588722, 31
764, 569.5430643558502, 28
765, 570.3084606528282, 35
766, 571.0738569498062, 31
767, 571.8392532467842, 41
768, 572.6046495437622, 32
769, 573.3700458407402, 35
770, 574.1354421377182, 38
771, 574.9008384346962, 33
772, 575.6662347316742, 23
773, 576.4316310286522, 32
774, 577.1970273256302, 25
775, 577.9624236226082, 35
776, 578.7278199195862, 35
777, 579.4932162165642, 30
778, 580.2586125135422, 35
779, 581.0240088105202, 29
780, 581.7894051074982, 26
781, 582.5548014044762, 27
782, 583.3201977014542, 29
783, 584.0855939984322, 28
784, 584.8509902954102, 28
785, 585.6163865923882, 36
786, 586.3817828893661, 35
787, 587.1471791863441, 23
788, 587.9125754833221, 30
789, 588.6779717803001, 36
790, 589.4433680772781, 26
791, 590.2087643742561, 37
792, 590.9741606712341, 25
793, 591.7395569682121, 34
794, 592.5049532651901, 36
795, 593.2703495621681, 21
796, 594.0357458591461, 33
797, 594.8011421561241, 17
798, 595.5665384531021, 34
799, 596.3319347500801, 30
800, 597.0973310470581, 26
801, 597.8627273440361, 33
802, 598.6281236410141, 40
803, 599.3935199379921, 33
804, 600.1589162349701, 28
805, 600.9243125319481, 23
806, 601.6897088289261, 37
807, 602.4551051259041, 28
808, 603.2205014228821, 26
809, 603.9858977198601, 35
810, 604.7512940168381, 37
811, 605.5166903138161, 37
812, 606.2820866107941, 31
813, 607.0474829077721, 26
814, 607.8128792047501, 29
815, 608.5782755017281, 20
816, 609.343671798706, 21
817, 610.109068095684, 29
818, 610.874464392662, 25
819, 611.63986068964, 24
820, 612.405256986618, 27
821, 613.170653283596, 22
822, 613.936049580574, 30
823, 614.701445877552, 29
824, 615.46684217453, 23
825, 616.232238471508, 16
826, 616.997634768486, 28
827, 617.763031065464, 31
828, 618.528427362442, 18
829, 619.29382365942, 30
830, 620.059219956398, 30
831, 620.824616253376, 28
832, 621.590012550354, 31
833, 622.355408847332, 25
834, 623.12080514431, 18
835, 623.886201441288, 34
836, 624.651597738266, 27
837, 625.416994035244, 23
838, 626.182390332222, 27
839, 626.9477866292, 17
840, 627.713182926178, 17
841, 628.478579223156, 24
842, 629.243975520134, 26
843, 630.009371817112, 23
844, 630.77476811409, 27
845, 631.540164411068, 22
846, 632.305560708046, 28
847, 633.070957005024, 28
848, 633.836353302002, 23
849, 634.60174959898, 23
850, 635.367145895958, 20
851, 636.132542192936, 18
852, 636.8979384899139, 26
853, 637.6633347868919, 24
854, 638.4287310838699, 14
855, 639.1941273808479, 21
856, 639.9595236778259, 19
857, 640.7249199748039, 26
858, 641.4903162717819, 27
859, 642.2557125687599, 21
860, 643.0211088657379, 28
861, 643.7865051627159, 23
862, 644.5519014596939, 23
863, 645.3172977566719, 26
864, 646.0826940536499, 21
865, 646.8480903506279, 25
866, 647.6134866476059, 22
867, 648.3788829445839, 26
868, 649.1442792415619, 18
869, 649.9096755385399, 21
870, 650.6750718355179, 17
871, 651.4404681324959, 13
872, 652.2058644294739, 19
873, 652.9712607264519, 18
874, 653.7366570234299, 18
875, 654.5020533204079, 24
876, 655.2674496173859, 15
877, 656.0328459143639, 14
878, 656.7982422113419, 29
879, 657.5636385083199, 23
880, 658.3290348052979, 11
881, 659.0944311022758, 25
882, 659.8598273992538, 29
883, 660.6252236962318, 20
884, 661.3906199932098, 19
885, 662.1560162901878, 20
886, 662.9214125871658, 30
887, 663.6868088841438, 30
888, 664.4522051811218, 27
889, 665.2176014780998, 18
890, 665.9829977750778, 22
891, 666.7483940720558, 28
892, 667.5137903690338, 24
893, 668.2791866660118, 23
894, 669.0445829629898, 16
895, 669.8099792599678, 35
896, 670.5753755569458, 21
897, 671.3407718539238, 13
898, 672.1061681509018, 20
899, 672.8715644478798, 24
900, 673.6369607448578, 22
901, 674.4023570418358, 13
902, 675.1677533388138, 27
903, 675.9331496357918, 23
904, 676.6985459327698, 17
905, 677.4639422297478, 12
906, 678.2293385267258, 22
907, 678.9947348237038, 20
908, 679.7601311206818, 22
909, 680.5255274176598, 21
910, 681.2909237146378, 16
911, 682.0563200116158, 31
912, 682.8217163085938, 18
913, 683.5871126055717, 25
914, 684.3525089025497, 11
915, 685.1179051995277, 26
916, 685.8833014965057, 37
917, 686.6486977934837, 26
918, 687.4140940904617, 32
919, 688.1794903874397, 20
920, 688.9448866844177, 21
921, 689.7102829813957, 21
922, 690.4756792783737, 22
923, 691.2410755753517, 19
924, 692.0064718723297, 29
925, 692.7718681693077, 20
926, 693.5372644662857, 30
927, 694.3026607632637, 23
928, 695.0680570602417, 18
929, 695.8334533572197, 21
930, 696.5988496541977, 16
931, 697.3642459511757, 22
932, 698.1296422481537, 14
933, 698.8950385451317, 23
934, 699.6604348421097, 19
935, 700.4258311390877, 16
936, 701.1912274360657, 17
937, 701.9566237330437, 17
938, 702.7220200300217, 16
939, 703.4874163269997, 21
940, 704.2528126239777, 24
941, 705.0182089209557, 22
942, 705.7836052179337, 19
943, 706.5490015149117, 30
944, 707.3143978118896, 30
945, 708.0797941088676, 26
946, 708.8451904058456, 17
