Start Time, Fri Apr 17 13:23:17 GMT-0400 2026
Energy calibration,  Offset: 0, Slope: 0.7465173602104187, Quadratic: 0
Live Time (s), 120
Real Time (s), 122.353276
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
934, 697.2472144365311, 413
935, 697.9937317967415, 404
936, 698.7402491569519, 349
937, 699.4867665171623, 368
938, 700.2332838773727, 336
939, 700.9798012375832, 306
940, 701.7263185977936, 303
941, 702.472835958004, 279
942, 703.2193533182144, 248
943, 703.9658706784248, 241
944, 704.7123880386353, 249
945, 705.4589053988457, 227
946, 706.2054227590561, 238
947, 706.9519401192665, 225
948, 707.6984574794769, 176
949, 708.4449748396873, 166
950, 709.1914921998978, 151
951, 709.9380095601082, 134
952, 710.6845269203186, 130
953, 711.431044280529, 143
954, 712.1775616407394, 131
955, 712.9240790009499, 119
